sentence,num_words,google_language,stopwords_language,book_name
"Some obtain these testimonials  with good intentions, others put them to a cunning use; for when they go  to pillage on Christian territory, if they chance to be cast away, or  taken prisoners, they produce their certificates and say that from these  papers may be seen the object they came for, which was to remain on  Christian ground, and that it was to this end they joined the Turks in  their foray.",78,{'en': 0.9999975355004544},"{'italian': 2, 'norwegian': 1, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 2, 'danish': 2, 'hungarian': 2, 'english': 22, 'spanish': 1, 'german': 2}",don_quixote
"In this way they escape the consequences of the first  outburst and make their peace with the Church before it does them any  harm, and then when they have the chance they return to Barbary to become  what they were before.",44,{'en': 0.9999971875553717},"{'danish': 1, 'english': 18, 'dutch': 1}",don_quixote
"Others, however, there are who procure these  papers and make use of them honestly, and remain on Christian soil.",20,{'en': 0.9999970852358535},"{'dutch': 1, 'finnish': 1, 'english': 8, 'french': 1}",don_quixote
"This  friend of mine, then, was one of these renegades that I have described;  he had certificates from all our comrades, in which we testified in his  favour as strongly as we could; and if the Moors had found the papers  they would have burned him alive.",51,{'en': 0.999996295370839},"{'italian': 2, 'norwegian': 1, 'finnish': 1, 'french': 1, 'portuguese': 1, 'dutch': 4, 'danish': 2, 'english': 21, 'spanish': 1, 'german': 2}",don_quixote
"I knew that he understood Arabic very well, and could not only speak but  also write it; but before I disclosed the whole matter to him, I asked  him to read for me this paper which I had found by accident in a hole in  my cell.",50,{'en': 0.9999981985958755},"{'italian': 2, 'norwegian': 2, 'finnish': 2, 'french': 1, 'portuguese': 3, 'dutch': 3, 'danish': 1, 'hungarian': 1, 'english': 21, 'spanish': 3, 'german': 2}",don_quixote
He opened it and remained some time examining it and muttering  to himself as he translated it.,18,{'en': 0.9999960345372493},"{'spanish': 1, 'finnish': 1, 'english': 7, 'french': 1, 'portuguese': 1}",don_quixote
"I asked him if he understood it, and he  told me he did perfectly well, and that if I wished him to tell me its  meaning word for word, I must give him pen and ink that he might do it  more satisfactorily.",46,{'en': 0.9999971096893958},"{'norwegian': 2, 'finnish': 2, 'french': 1, 'portuguese': 3, 'dutch': 1, 'danish': 1, 'english': 13, 'spanish': 2}",don_quixote
"We at once gave him what he required, and he set  about translating it bit by bit, and when he had done he said:    ""All that is here in Spanish is what the Moorish paper contains, and you  must bear in mind that when it says 'Lela Marien' it means 'Our Lady the  Virgin Mary.",61,{'en': 0.9999969951498271},"{'italian': 1, 'spanish': 1, 'finnish': 1, 'dutch': 3, 'danish': 1, 'english': 17, 'norwegian': 1, 'german': 1}",don_quixote
"'""    We read the paper and it ran thus:    ""When I was a child my father had a slave who taught me to pray the  Christian prayer in my own language, and told me many things about Lela  Marien.",47,{'en': 0.9999967218382493},"{'italian': 2, 'spanish': 2, 'french': 1, 'portuguese': 2, 'dutch': 4, 'finnish': 1, 'hungarian': 1, 'english': 13, 'norwegian': 1, 'german': 2}",don_quixote
"The Christian died, and I know that she did not go to the fire,  but to Allah, because since then I have seen her twice, and she told me  to go to the land of the Christians to see Lela Marien, who had great  love for me.",50,{'en': 0.9999964884532053},"{'norwegian': 3, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 3, 'danish': 3, 'turkish': 1, 'english': 17, 'spanish': 1}",don_quixote
I know not how to go.,6,{'en': 0.9999962247078167},{'english': 3},don_quixote
"I have seen many Christians, but  except thyself none has seemed to me to be a gentleman.",18,{'en': 0.9999973720745859},"{'italian': 1, 'norwegian': 1, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 1, 'danish': 1, 'hungarian': 2, 'english': 7, 'spanish': 3}",don_quixote
"I am young and  beautiful, and have plenty of money to take with me.",15,{'en': 0.9999982336063056},"{'norwegian': 1, 'finnish': 1, 'french': 1, 'portuguese': 1, 'dutch': 2, 'danish': 1, 'english': 7, 'spanish': 1, 'german': 1}",don_quixote
"See if thou canst  contrive how we may go, and if thou wilt thou shalt be my husband there,  and if thou wilt not it will not distress me, for Lela Marien will find  me some one to marry me.",43,{'en': 0.999996422656449},"{'norwegian': 2, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 1, 'danish': 1, 'hungarian': 1, 'english': 14, 'spanish': 1, 'german': 1}",don_quixote
"I myself have written this: have a care to whom  thou givest it to read: trust no Moor, for they are all perfidious.",24,{'en': 0.9999938466964474},"{'italian': 2, 'norwegian': 2, 'portuguese': 3, 'danish': 2, 'hungarian': 1, 'english': 12, 'spanish': 2}",don_quixote
"I am  greatly troubled on this account, for I would not have thee confide in  anyone, because if my father knew it he would at once fling me down a  well and cover me with stones.",39,{'en': 0.9999961077055779},"{'italian': 2, 'norwegian': 3, 'finnish': 3, 'french': 2, 'portuguese': 3, 'dutch': 2, 'danish': 3, 'hungarian': 1, 'english': 19, 'spanish': 3, 'german': 2}",don_quixote
"I will put a thread to the reed; tie the  answer to it, and if thou hast no one to write for thee in Arabic, tell  it to me by signs, for Lela Marien will make me understand thee.",41,{'en': 0.9999970906459772},"{'italian': 2, 'norwegian': 3, 'finnish': 1, 'french': 1, 'portuguese': 4, 'dutch': 2, 'danish': 1, 'hungarian': 1, 'english': 12, 'spanish': 3, 'german': 2}",don_quixote
"She and  Allah and this cross, which I often kiss as the captive bade me, protect  thee"".",19,{'en': 0.999998621678024},"{'dutch': 1, 'french': 2, 'portuguese': 2, 'finnish': 1, 'english': 6, 'spanish': 1, 'norwegian': 1}",don_quixote
"Judge, sirs, whether we had reason for surprise and joy at the words of  this paper; and both one and the other were so great, that the renegade  perceived that the paper had not been found by chance, but had been in  reality addressed to some one of us, and he begged us, if what he  suspected were the truth, to trust him and tell him all, for he would  risk his life for our freedom; and so saying he took out from his breast  a metal crucifix, and with many tears swore by the God the image  represented, in whom, sinful and wicked as he was, he truly and  faithfully believed, to be loyal to us and keep secret whatever we chose  to reveal to him; for he thought and almost foresaw that by means of her  who had written that paper, he and all of us would obtain our liberty,  and he himself obtain the object he so much desired, his restoration to  the bosom of the Holy Mother Church, from which by his own sin and  ignorance he was now severed like a corrupt limb.",201,{'en': 0.9999952903062771},"{'spanish': 3, 'portuguese': 3, 'danish': 4, 'turkish': 1, 'dutch': 4, 'german': 3, 'italian': 3, 'norwegian': 5, 'finnish': 1, 'french': 1, 'hungarian': 2, 'english': 41, 'swedish': 1}",don_quixote
"The renegade said this  with so many tears and such signs of repentance, that with one consent we  all agreed to tell him the whole truth of the matter, and so we gave him  a full account of all, without hiding anything from him.",47,{'en': 0.9999955272713786},"{'italian': 2, 'spanish': 1, 'portuguese': 1, 'dutch': 1, 'hungarian': 1, 'english': 14, 'norwegian': 1, 'german': 1}",don_quixote
"We pointed out  to him the window at which the reed appeared, and he by that means took  note of the house, and resolved to ascertain with particular care who  lived in it.",36,{'en': 0.9999969720015516},"{'italian': 1, 'spanish': 1, 'finnish': 1, 'dutch': 2, 'danish': 1, 'english': 15, 'norwegian': 1, 'german': 1}",don_quixote
"We agreed also that it would be advisable to answer the  Moorish lady's letter, and the renegade without a moment's delay took  down the words I dictated to him, which were exactly what I shall tell  you, for nothing of importance that took place in this affair has escaped  my memory, or ever will while life lasts.",61,{'en': 0.999997516127888},"{'italian': 2, 'norwegian': 1, 'french': 1, 'portuguese': 2, 'dutch': 2, 'danish': 1, 'hungarian': 3, 'english': 23, 'spanish': 2, 'german': 3}",don_quixote
"This, then, was the answer  returned to the Moorish lady:    ""The true Allah protect thee, Lady, and that blessed Marien who is the  true mother of God, and who has put it into thy heart to go to the land  of the Christians, because she loves thee.",53,{'en': 0.9999956417928857},"{'spanish': 1, 'english': 14, 'dutch': 3, 'german': 1}",don_quixote
"Entreat her that she be  pleased to show thee how thou canst execute the command she gives thee,  for she will, such is her goodness.",27,{'en': 0.9999979972754969},"{'norwegian': 2, 'portuguese': 1, 'dutch': 1, 'danish': 2, 'hungarian': 1, 'english': 11, 'turkish': 1, 'german': 1}",don_quixote
"On my own part, and on that of all  these Christians who are with me, I promise to do all that we can for  thee, even to death.",30,{'en': 0.9999973440381985},"{'italian': 1, 'norwegian': 2, 'finnish': 2, 'french': 2, 'portuguese': 3, 'dutch': 2, 'danish': 1, 'english': 17, 'spanish': 1}",don_quixote
"Fail not to write to me and inform me what thou dost  mean to do, and I will always answer thee; for the great Allah has given  us a Christian captive who can speak and write thy language well, as thou  mayest see by this paper; without fear, therefore, thou canst inform us  of all thou wouldst.",61,{'en': 0.999995564180617},"{'italian': 2, 'norwegian': 2, 'finnish': 1, 'french': 2, 'portuguese': 5, 'dutch': 2, 'danish': 1, 'hungarian': 1, 'english': 18, 'spanish': 3, 'german': 1}",don_quixote
"As to what thou sayest, that if thou dost reach the  land of the Christians thou wilt be my wife, I give thee my promise upon  it as a good Christian; and know that the Christians keep their promises  better than the Moors.",46,{'en': 0.9999975196116355},"{'italian': 1, 'spanish': 1, 'french': 1, 'portuguese': 2, 'hungarian': 2, 'english': 14, 'dutch': 1}",don_quixote
"Allah and Marien his mother watch over thee, my  Lady"".",11,{'en': 0.99999859658363},"{'dutch': 1, 'danish': 1, 'english': 4, 'norwegian': 1}",don_quixote
"The paper being written and folded I waited two days until the bano was  empty as before, and immediately repaired to the usual walk on the  terrace to see if there were any sign of the reed, which was not long in  making its appearance.",48,{'en': 0.9999945777732826},"{'italian': 1, 'dutch': 3, 'french': 2, 'portuguese': 1, 'finnish': 1, 'english': 18, 'german': 2}",don_quixote
"As soon as I saw it, although I could not  distinguish who put it out, I showed the paper as a sign to attach the  thread, but it was already fixed to the reed, and to it I tied the paper;  and shortly afterwards our star once more made its appearance with the  white flag of peace, the little bundle.",64,{'en': 0.9999993785138639},"{'italian': 1, 'spanish': 1, 'french': 1, 'portuguese': 2, 'hungarian': 1, 'english': 17, 'dutch': 2, 'german': 1}",don_quixote
"It was dropped, and I picked it  up, and found in the cloth, in gold and silver coins of all sorts, more  than fifty crowns, which fifty times more strengthened our joy and  doubled our hope of gaining our liberty.",43,{'en': 0.9999982281388329},"{'italian': 2, 'dutch': 3, 'english': 12, 'german': 2}",don_quixote
"That very night our renegade  returned and said he had learned that the Moor we had been told of lived  in that house, that his name was Hadji Morato, that he was enormously  rich, that he had one only daughter the heiress of all his wealth, and  that it was the general opinion throughout the city that she was the most  beautiful woman in Barbary, and that several of the viceroys who came  there had sought her for a wife, but that she had been always unwilling  to marry; and he had learned, moreover, that she had a Christian slave  who was now dead; all which agreed with the contents of the paper.",121,{'en': 0.9999965440770642},"{'italian': 3, 'norwegian': 2, 'hungarian': 2, 'finnish': 1, 'portuguese': 2, 'dutch': 4, 'danish': 2, 'turkish': 1, 'english': 28, 'spanish': 2, 'german': 2}",don_quixote
"We  immediately took counsel with the renegade as to what means would have to  be adopted in order to carry off the Moorish lady and bring us all to  Christian territory; and in the end it was agreed that for the present we  should wait for a second communication from Zoraida (for that was the  name of her who now desires to be called Maria), because we saw clearly  that she and no one else could find a way out of all these difficulties.",90,{'en': 0.9999968761848651},"{'italian': 3, 'norwegian': 3, 'hungarian': 2, 'french': 1, 'portuguese': 4, 'dutch': 3, 'danish': 4, 'turkish': 1, 'english': 28, 'spanish': 2, 'german': 2}",don_quixote
"When we had decided upon this the renegade told us not to be uneasy, for  he would lose his life or restore us to liberty.",26,{'en': 0.9999972981760705},"{'norwegian': 1, 'finnish': 1, 'portuguese': 1, 'dutch': 1, 'danish': 1, 'hungarian': 1, 'english': 11, 'spanish': 1}",don_quixote
"For four days the bano  was filled with people, for which reason the reed delayed its appearance  for four days, but at the end of that time, when the bano was, as it  generally was, empty, it appeared with the cloth so bulky that it  promised a happy birth.",53,{'en': 0.9999970442608082},"{'italian': 1, 'norwegian': 3, 'french': 1, 'portuguese': 3, 'dutch': 2, 'danish': 3, 'hungarian': 1, 'english': 15, 'spanish': 1, 'german': 2}",don_quixote
"Reed and cloth came down to me, and I found  another paper and a hundred crowns in gold, without any other coin.",23,{'en': 0.999998695407722},"{'italian': 2, 'spanish': 2, 'french': 1, 'portuguese': 2, 'dutch': 2, 'finnish': 1, 'hungarian': 1, 'english': 8, 'norwegian': 1, 'german': 1}",don_quixote
"The  renegade was present, and in our cell we gave him the paper to read,  which was to this effect:    ""I cannot think of a plan, senor, for our going to Spain, nor has Lela  Marien shown me one, though I have asked her.",50,{'en': 0.9999983585873973},"{'spanish': 3, 'portuguese': 3, 'danish': 3, 'turkish': 1, 'dutch': 4, 'german': 2, 'italian': 2, 'norwegian': 3, 'french': 1, 'hungarian': 1, 'english': 18, 'finnish': 1}",don_quixote
All that can be done is for  me to give you plenty of money in gold from this window.,20,{'en': 0.9999969811364382},"{'italian': 1, 'norwegian': 2, 'finnish': 1, 'french': 1, 'portuguese': 2, 'dutch': 4, 'danish': 1, 'hungarian': 1, 'english': 12, 'spanish': 1, 'german': 1}",don_quixote
"With it ransom  yourself and your friends, and let one of you go to the land of the  Christians, and there buy a vessel and come back for the others; and he  will find me in my father's garden, which is at the Babazon gate near the  seashore, where I shall be all this summer with my father and my  servants.",66,{'en': 0.9999971363579793},"{'italian': 4, 'norwegian': 3, 'finnish': 2, 'french': 2, 'portuguese': 3, 'dutch': 4, 'danish': 2, 'hungarian': 3, 'english': 25, 'spanish': 3, 'german': 2}",don_quixote
"You can carry me away from there by night without any danger,  and bring me to the vessel.",19,{'en': 0.9999964173414223},"{'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 1, 'english': 9, 'spanish': 1, 'norwegian': 1}",don_quixote
"And remember thou art to be my husband, else  I will pray to Marien to punish thee.",18,{'en': 0.9999968355877424},"{'hungarian': 1, 'english': 4, 'german': 1}",don_quixote
"If thou canst not trust anyone to  go for the vessel, ransom thyself and do thou go, for I know thou wilt  return more surely than any other, as thou art a gentleman and a  Christian.",39,{'en': 0.9999966181957605},"{'italian': 1, 'norwegian': 1, 'french': 1, 'portuguese': 4, 'danish': 1, 'hungarian': 1, 'english': 12, 'spanish': 1}",don_quixote
Endeavour to make thyself acquainted with the garden; and when  I see thee walking yonder I shall know that the bano is empty and I will  give thee abundance of money.,33,{'en': 0.9999958428444431},"{'dutch': 2, 'english': 9, 'german': 1}",don_quixote
"Allah protect thee, senor"".",4,{'en': 0.9999972665677483},{},don_quixote
"These were the words and contents of the second paper, and on hearing  them, each declared himself willing to be the ransomed one, and promised  to go and return with scrupulous good faith; and I too made the same  offer; but to all this the renegade objected, saying that he would not on  any account consent to one being set free before all went together, as  experience had taught him how ill those who have been set free keep  promises which they made in captivity; for captives of distinction  frequently had recourse to this plan, paying the ransom of one who was to  go to Valencia or Majorca with money to enable him to arm a bark and  return for the others who had ransomed him, but who never came back; for  recovered liberty and the dread of losing it again efface from the memory  all the obligations in the world.",162,{'en': 0.9999960189247242},"{'italian': 3, 'norwegian': 1, 'finnish': 2, 'french': 2, 'portuguese': 3, 'dutch': 4, 'danish': 2, 'hungarian': 3, 'english': 40, 'spanish': 2, 'german': 2}",don_quixote
"And to prove the truth of what he said,  he told us briefly what had happened to a certain Christian gentleman  almost at that very time, the strangest case that had ever occurred even  there, where astonishing and marvellous things are happening every  instant.",48,{'en': 0.9999977862663093},"{'italian': 1, 'norwegian': 1, 'finnish': 1, 'portuguese': 1, 'dutch': 2, 'danish': 1, 'hungarian': 1, 'english': 14, 'spanish': 2}",don_quixote
"In short, he ended by saying that what could and ought to be  done was to give the money intended for the ransom of one of us  Christians to him, so that he might with it buy a vessel there in Algiers  under the pretence of becoming a merchant and trader at Tetuan and along  the coast; and when master of the vessel, it would be easy for him to hit  on some way of getting us all out of the bano and putting us on board;  especially if the Moorish lady gave, as she said, money enough to ransom  all, because once free it would be the easiest thing in the world for us  to embark even in open day; but the greatest difficulty was that the  Moors do not allow any renegade to buy or own any craft, unless it be a  large vessel for going on roving expeditions, because they are afraid  that anyone who buys a small vessel, especially if he be a Spaniard, only  wants it for the purpose of escaping to Christian territory.",191,{'en': 0.9999966137915015},"{'spanish': 2, 'portuguese': 4, 'danish': 3, 'dutch': 3, 'german': 3, 'italian': 3, 'norwegian': 3, 'finnish': 2, 'french': 2, 'hungarian': 2, 'english': 40, 'swedish': 1}",don_quixote
"This however  he could get over by arranging with a Tagarin Moor to go shares with him  in the purchase of the vessel, and in the profit on the cargo; and under  cover of this he could become master of the vessel, in which case he  looked upon all the rest as accomplished.",57,{'en': 0.9999952047137762},"{'spanish': 2, 'portuguese': 2, 'danish': 2, 'dutch': 3, 'german': 1, 'italian': 3, 'norwegian': 1, 'finnish': 2, 'french': 2, 'hungarian': 1, 'english': 17, 'swedish': 1}",don_quixote
"But though to me and my  comrades it had seemed a better plan to send to Majorca for the vessel,  as the Moorish lady suggested, we did not dare to oppose him, fearing  that if we did not do as he said he would denounce us, and place us in  danger of losing all our lives if he were to disclose our dealings with  Zoraida, for whose life we would have all given our own.",80,{'en': 0.9999961021393239},"{'italian': 3, 'norwegian': 2, 'finnish': 2, 'french': 2, 'portuguese': 5, 'dutch': 4, 'danish': 2, 'hungarian': 1, 'english': 26, 'spanish': 3, 'german': 1}",don_quixote
"We therefore  resolved to put ourselves in the hands of God and in the renegade's; and  at the same time an answer was given to Zoraida, telling her that we  would do all she recommended, for she had given as good advice as if Lela  Marien had delivered it, and that it depended on her alone whether we  were to defer the business or put it in execution at once.",75,{'en': 0.999998473522498},"{'italian': 2, 'norwegian': 3, 'finnish': 1, 'french': 3, 'portuguese': 3, 'dutch': 4, 'danish': 3, 'hungarian': 1, 'english': 26, 'turkish': 1, 'german': 3}",don_quixote
"I renewed my  promise to be her husband; and thus the next day that the bano chanced to  be empty she at different times gave us by means of the reed and cloth  two thousand gold crowns and a paper in which she said that the next  Juma, that is to say Friday, she was going to her father's garden, but  that before she went she would give us more money; and if it were not  enough we were to let her know, as she would give us as much as we asked,  for her father had so much he would not miss it, and besides she kept all  the keys.",119,{'en': 0.9999970562099355},"{'spanish': 2, 'portuguese': 3, 'danish': 3, 'turkish': 1, 'dutch': 5, 'german': 3, 'italian': 3, 'norwegian': 4, 'french': 2, 'hungarian': 3, 'english': 31, 'finnish': 1}",don_quixote
"We at once gave the renegade five hundred crowns to buy the vessel, and  with eight hundred I ransomed myself, giving the money to a Valencian  merchant who happened to be in Algiers at the time, and who had me  released on his word, pledging it that on the arrival of the first ship  from Valencia he would pay my ransom; for if he had given the money at  once it would have made the king suspect that my ransom money had been  for a long time in Algiers, and that the merchant had for his own  advantage kept it secret.",108,{'en': 0.9999972795354236},"{'italian': 2, 'norwegian': 3, 'finnish': 3, 'french': 2, 'portuguese': 3, 'dutch': 4, 'danish': 3, 'hungarian': 2, 'english': 26, 'spanish': 3, 'german': 1}",don_quixote
In fact my master was so difficult to deal with  that I dared not on any account pay down the money at once.,24,{'en': 0.9999983925744648},"{'dutch': 1, 'finnish': 1, 'french': 1, 'danish': 1, 'english': 13, 'norwegian': 2, 'german': 2}",don_quixote
"The Thursday  before the Friday on which the fair Zoraida was to go to the garden she  gave us a thousand crowns more, and warned us of her departure, begging  me, if I were ransomed, to find out her father's garden at once, and by  all means to seek an opportunity of going there to see her.",61,{'en': 0.9999974187996052},"{'spanish': 2, 'portuguese': 2, 'danish': 2, 'turkish': 1, 'dutch': 3, 'german': 2, 'italian': 2, 'norwegian': 3, 'french': 3, 'hungarian': 2, 'english': 23, 'finnish': 2}",don_quixote
"I answered in  a few words that I would do so, and that she must remember to commend us  to Lela Marien with all the prayers the captive had taught her.",33,{'en': 0.9999977379353956},"{'italian': 3, 'norwegian': 2, 'hungarian': 1, 'portuguese': 2, 'dutch': 2, 'danish': 1, 'turkish': 1, 'english': 14, 'spanish': 1, 'german': 2}",don_quixote
"This  having been done, steps were taken to ransom our three comrades, so as to  enable them to quit the bano, and lest, seeing me ransomed and themselves  not, though the money was forthcoming, they should make a disturbance  about it and the devil should prompt them to do something that might  injure Zoraida; for though their position might be sufficient to relieve  me from this apprehension, nevertheless I was unwilling to run any risk  in the matter; and so I had them ransomed in the same way as I was,  handing over all the money to the merchant so that he might with safety  and confidence give security; without, however, confiding our arrangement  and secret to him, which might have been dangerous.",133,{'en': 0.9999979198561688},"{'italian': 3, 'norwegian': 4, 'finnish': 2, 'french': 2, 'portuguese': 5, 'dutch': 5, 'danish': 3, 'hungarian': 2, 'english': 37, 'spanish': 3, 'german': 3}",don_quixote
CHAPTER XLI.,2,{'so': 0.9999958229348284},{},don_quixote
"IN WHICH THE CAPTIVE STILL CONTINUES HIS ADVENTURES      Before fifteen days were over our renegade had already purchased an  excellent vessel with room for more than thirty persons; and to make the  transaction safe and lend a colour to it, he thought it well to make, as  he did, a voyage to a place called Shershel, twenty leagues from Algiers  on the Oran side, where there is an extensive trade in dried figs.",82,{'en': 0.999998100992498},"{'italian': 2, 'norwegian': 2, 'finnish': 2, 'french': 2, 'portuguese': 3, 'dutch': 4, 'danish': 2, 'hungarian': 1, 'english': 23, 'spanish': 2, 'german': 2}",don_quixote
Two or  three times he made this voyage in company with the Tagarin already  mentioned.,17,{'en': 0.9999967474828836},"{'italian': 1, 'spanish': 1, 'finnish': 1, 'english': 6, 'dutch': 1, 'german': 1}",don_quixote
"The Moors of Aragon are called Tagarins in Barbary, and those  of Granada Mudejars; but in the Kingdom of Fez they call the Mudejars  Elches, and they are the people the king chiefly employs in war.",38,{'en': 0.9999977754167504},"{'italian': 1, 'dutch': 2, 'english': 8, 'german': 2}",don_quixote
"To  proceed: every time he passed with his vessel he anchored in a cove that  was not two crossbow shots from the garden where Zoraida was waiting; and  there the renegade, together with the two Moorish lads that rowed, used  purposely to station himself, either going through his prayers, or else  practising as a part what he meant to perform in earnest.",67,{'en': 0.9999971572152787},"{'italian': 2, 'spanish': 2, 'french': 1, 'portuguese': 2, 'finnish': 1, 'hungarian': 1, 'english': 19, 'dutch': 2, 'german': 2}",don_quixote
"And thus he  would go to Zoraida's garden and ask for fruit, which her father gave  him, not knowing him; but though, as he afterwards told me, he sought to  speak to Zoraida, and tell her who he was, and that by my orders he was  to take her to the land of the Christians, so that she might feel  satisfied and easy, he had never been able to do so; for the Moorish  women do not allow themselves to be seen by any Moor or Turk, unless  their husband or father bid them: with Christian captives they permit  freedom of intercourse and communication, even more than might be  considered proper.",120,{'en': 0.9999980458747647},"{'finnish': 2, 'norwegian': 4, 'hungarian': 2, 'french': 3, 'portuguese': 4, 'dutch': 4, 'danish': 2, 'turkish': 1, 'english': 34, 'spanish': 2, 'german': 2}",don_quixote
"But for my part I should have been sorry if he had  spoken to her, for perhaps it might have alarmed her to find her affairs  talked of by renegades.",32,{'en': 0.9999942702766149},"{'norwegian': 2, 'finnish': 1, 'portuguese': 1, 'dutch': 2, 'danish': 3, 'turkish': 1, 'english': 13, 'spanish': 1}",don_quixote
"But God, who ordered it otherwise, afforded no  opportunity for our renegade's well-meant purpose; and he, seeing how  safely he could go to Shershel and return, and anchor when and how and  where he liked, and that the Tagarin his partner had no will but his, and  that, now I was ransomed, all we wanted was to find some Christians to  row, told me to look out for any I should be willing to take with me,  over and above those who had been ransomed, and to engage them for the  next Friday, which he fixed upon for our departure.",107,{'en': 0.9999968518257886},"{'italian': 1, 'norwegian': 4, 'finnish': 2, 'french': 2, 'portuguese': 3, 'dutch': 4, 'danish': 2, 'hungarian': 2, 'english': 35, 'spanish': 3, 'german': 2}",don_quixote
"On this I spoke to  twelve Spaniards, all stout rowers, and such as could most easily leave  the city; but it was no easy matter to find so many just then, because  there were twenty ships out on a cruise and they had taken all the rowers  with them; and these would not have been found were it not that their  master remained at home that summer without going to sea in order to  finish a galliot that he had upon the stocks.",89,{'en': 0.9999972125586478},"{'italian': 3, 'norwegian': 3, 'finnish': 2, 'french': 2, 'portuguese': 3, 'dutch': 3, 'danish': 2, 'hungarian': 2, 'english': 34, 'spanish': 4, 'german': 3}",don_quixote
"To these men I said nothing  more than that the next Friday in the evening they were to come out  stealthily one by one and hang about Hadji Morato's garden, waiting for  me there until I came.",40,{'en': 0.9999989548381832},"{'spanish': 1, 'portuguese': 2, 'danish': 2, 'dutch': 3, 'german': 1, 'italian': 2, 'norwegian': 3, 'finnish': 1, 'french': 2, 'hungarian': 1, 'english': 18, 'swedish': 1}",don_quixote
"These directions I gave each one separately, with  orders that if they saw any other Christians there they were not to say  anything to them except that I had directed them to wait at that spot.",38,{'en': 0.9999978908042733},"{'dutch': 1, 'danish': 1, 'english': 14, 'norwegian': 1}",don_quixote
"This preliminary having been settled, another still more necessary step  had to be taken, which was to let Zoraida know how matters stood that she  might be prepared and forewarned, so as not to be taken by surprise if we  were suddenly to seize upon her before she thought the Christians' vessel  could have returned.",59,{'en': 0.9999975868732021},"{'norwegian': 2, 'french': 1, 'portuguese': 1, 'dutch': 2, 'danish': 2, 'hungarian': 1, 'english': 23, 'turkish': 1, 'german': 2}",don_quixote
"I determined, therefore, to go to the garden and try  if I could speak to her; and the day before my departure I went there  under the pretence of gathering herbs.",33,{'en': 0.9999983876895783},"{'dutch': 1, 'norwegian': 1, 'danish': 2, 'english': 10, 'turkish': 1, 'swedish': 1}",don_quixote
"The first person I met was her  father, who addressed me in the language that all over Barbary and even  in Constantinople is the medium between captives and Moors, and is  neither Morisco nor Castilian, nor of any other nation, but a mixture of  all languages, by means of which we can all understand one another.",60,{'en': 0.9999953785429635},"{'spanish': 2, 'portuguese': 2, 'danish': 2, 'turkish': 1, 'dutch': 7, 'german': 2, 'italian': 3, 'norwegian': 3, 'french': 1, 'hungarian': 1, 'english': 22, 'finnish': 1}",don_quixote
"In  this sort of language, I say, he asked me what I wanted in his garden,  and to whom I belonged.",23,{'en': 0.9999974466133199},"{'italian': 1, 'spanish': 2, 'french': 1, 'portuguese': 1, 'dutch': 3, 'finnish': 2, 'english': 10, 'norwegian': 1, 'german': 1}",don_quixote
"I replied that I was a slave of the Arnaut Mami  (for I knew as a certainty that he was a very great friend of his), and  that I wanted some herbs to make a salad.",38,{'en': 0.999997839183687},"{'italian': 1, 'norwegian': 1, 'finnish': 1, 'french': 1, 'portuguese': 3, 'dutch': 2, 'danish': 1, 'hungarian': 1, 'english': 13, 'spanish': 2, 'german': 1}",don_quixote
"He asked me then whether I were  on ransom or not, and what my master demanded for me.",19,{'en': 0.9999962722342572},"{'norwegian': 2, 'finnish': 2, 'french': 2, 'portuguese': 2, 'dutch': 1, 'danish': 1, 'english': 10, 'spanish': 1}",don_quixote
"While these  questions and answers were proceeding, the fair Zoraida, who had already  perceived me some time before, came out of the house in the garden, and  as Moorish women are by no means particular about letting themselves be  seen by Christians, or, as I have said before, at all coy, she had no  hesitation in coming to where her father stood with me; moreover her  father, seeing her approaching slowly, called to her to come.",82,{'en': 0.9999971148483595},"{'spanish': 2, 'portuguese': 3, 'danish': 3, 'turkish': 1, 'dutch': 4, 'german': 1, 'italian': 3, 'norwegian': 4, 'french': 2, 'hungarian': 1, 'english': 28, 'finnish': 1}",don_quixote
"It would be  beyond my power now to describe to you the great beauty, the high-bred  air, the brilliant attire of my beloved Zoraida as she presented herself  before my eyes.",34,{'en': 0.9999982039202372},"{'dutch': 1, 'hungarian': 1, 'english': 11, 'french': 1, 'portuguese': 1}",don_quixote
"I will content myself with saying that more pearls hung  from her fair neck, her ears, and her hair than she had hairs on her  head.",28,{'en': 0.9999975188027459},"{'dutch': 1, 'finnish': 1, 'french': 1, 'norwegian': 1, 'danish': 1, 'english': 12, 'turkish': 1, 'german': 1}",don_quixote
"On her ankles, which as is customary were bare, she had carcajes  (for so bracelets or anklets are called in Morisco) of the purest gold,  set with so many diamonds that she told me afterwards her father valued  them at ten thousand doubloons, and those she had on her wrists were  worth as much more.",59,{'en': 0.9999966977021494},"{'italian': 1, 'norwegian': 6, 'finnish': 2, 'french': 3, 'portuguese': 3, 'dutch': 5, 'danish': 3, 'turkish': 1, 'english': 23, 'spanish': 1, 'german': 2}",don_quixote
